Human	Influenza
Q9Y448	Influenza:P03433
Q9Y4F1	Influenza:P03433
Q9Y4R8	Influenza:P06821
Q9Y4R8	Influenza:P03431
Q9Y4R8	Influenza:P03452
Q9Y4W2	Influenza:P03431
Q9Y4W2	Influenza:P03428
Q9Y4W6	Influenza:P03452
Q9Y4W6	Influenza:P06821
Q9Y4W6	Influenza:P03428
Q9Y5M8	Influenza:P06821
Q9Y5M8	Influenza:P03468
Q9Y5P4	Influenza:P03452
Q9Y5Z9	Influenza:P03468
Q9Y605	Influenza:P06821
Q9Y679	Influenza:P03468
Q9Y692	Influenza:P03496
Q9Y692	Influenza:P03508
Q9Y6M1	Influenza:P03433
Q9Y6M1	Influenza:P03508
Q9Y6M1	Influenza:P03428
Q9Y6M1	Influenza:P03496
Q9Y6M1	Influenza:P03431
Q9Y6M5	Influenza:P03468
Q9Y6N1	Influenza:P03468
Q9Y6N5	Influenza:P03496
Q9Y6N5	Influenza:P03508
Q9Y6N5	Influenza:P03452
Q9Y6N5	Influenza:P03431
Q9Y6N5	Influenza:P03428
Q9Y6N5	Influenza:P03433
Q9Y6N5	Influenza:P06821
Q9Y6N6	Influenza:P03508
Q9Y6X0	Influenza:P06821
Q9Y6X2	Influenza:P03496
Q9Y6X2	Influenza:P03508
P52292	Influenza:Q5QF18
Q12959	Influenza:Q0A442
O60684	Influenza:I6TAH8
P52294	Influenza:I6TAH8
Q9Y676	Influenza:I6TAH8
O00459	Influenza:I6T1Z2
Q9Y383	Influenza:I6TAH8
O00629	Influenza:I6TAH8
Q8IWZ3	Influenza:I6T1Z2
Q15365	Influenza:I6T1Z2
Q15365	Influenza:I6TAH8
Q92499	Influenza:I6T1Z2
P51617	Influenza:I6T1Z2
O00410	Influenza:I6T1Z2
Q14318	Influenza:I6T1Z2
Q92621	Influenza:I6T1Z2
Q9HCE1	Influenza:I6TAH8
O95639	Influenza:I6T1Z2
Q96KR1	Influenza:I6TAH8
Q659C4	Influenza:I6TAH8
Q4G0J3	Influenza:I6TAH8
Q96RS0	Influenza:I6TAH8
O75190	Influenza:I6T1Z2
Q9NTJ3	Influenza:I6T1Z2
O14828	Influenza:I6T1Z2
O00165	Influenza:I6T1Z2
Q86X55	Influenza:I6T1Z2
P49755	Influenza:I6T1Z2
P33240	Influenza:I6T1Z2
Q12996	Influenza:I6T1Z2
Q9H2U1	Influenza:I6TAH8
Q9Y678	Influenza:I6T1Z2
Q14690	Influenza:I6TAH8
Q96CS3	Influenza:I6T1Z2
Q6PKG0	Influenza:I6TAH8
P42285	Influenza:I6T1Z2
O94906	Influenza:I6T1Z2
Q9UBB4	Influenza:I6T1Z2
O76021	Influenza:I6TAH8
Q9BVP2	Influenza:I6TAH8
Q9BVP2	Influenza:I6T1Z2
Q9Y2Q9	Influenza:I6TAH8
Q02539	Influenza:I6TAH8
P01889	Influenza:I6T1Z2
O60812	Influenza:I6TAH8
O60812	Influenza:I6T1Z2
P52292	Influenza:I6TAH8
P33991	Influenza:I6T1Z2
Q09161	Influenza:I6TAH8
P46087	Influenza:I6TAH8
P13674	Influenza:I6T1Z2
P07237	Influenza:I6T1Z2
Q5SSJ5	Influenza:I6TAH8
O95071	Influenza:I6T1Z2
Q9Y3I0	Influenza:I6T1Z2
Q9P035	Influenza:I6T1Z2
Q9Y2X3	Influenza:I6T1Z2
Q9Y2X3	Influenza:I6TAH8
O95232	Influenza:I6TAH8
Q9P2I0	Influenza:I6T1Z2
Q9H0A0	Influenza:I6TAH8
Q5H9R7	Influenza:I6T1Z2
Q7L2J0	Influenza:I6TAH8
P82650	Influenza:I6TAH8
Q8NI60	Influenza:I6T1Z2
Q96A33	Influenza:I6T1Z2
P35251	Influenza:I6T1Z2
P40938	Influenza:I6T1Z2
P52815	Influenza:I6TAH8
Q96T37	Influenza:I6T1Z2
P82933	Influenza:I6TAH8
Q9Y3B7	Influenza:I6TAH8
P08195	Influenza:I6T1Z2
P08621	Influenza:I6TAH8
P09012	Influenza:I6TAH8
O95793	Influenza:I6TAH8
P11388	Influenza:I6TAH8
Q99615	Influenza:I6T1Z2
P51398	Influenza:I6TAH8
Q8TCU4	Influenza:I6T1Z2
Q96I59	Influenza:I6TAH8
Q15773	Influenza:I6T1Z2
O15294	Influenza:I6T1Z2
O00257	Influenza:I6T1Z2
O15371	Influenza:I6T1Z2
Q9NVP1	Influenza:I6TAH8
Q92522	Influenza:I6TAH8
Q05519	Influenza:I6TAH8
Q9Y5V3	Influenza:I6T1Z2
Q15020	Influenza:I6TAH8
Q5SW79	Influenza:I6T1Z2
O15027	Influenza:I6T1Z2
Q9Y4E8	Influenza:I6T1Z2
A0FGR8	Influenza:I6T1Z2
O14735	Influenza:I6T1Z2
O15269	Influenza:I6T1Z2
O43823	Influenza:I6T1Z2
O60783	Influenza:I6TAH8
O60832	Influenza:I6TAH8
O75127	Influenza:I6TAH8
O75419	Influenza:I6T1Z2
O75616	Influenza:I6TAH8
O95163	Influenza:I6T1Z2
O95400	Influenza:I6T1Z2
O95900	Influenza:I6TAH8
P00403	Influenza:I6T1Z2
P0CB38	Influenza:I6TAH8
P10398	Influenza:I6T1Z2
P10644	Influenza:I6T1Z2
P13760	Influenza:P03437
P19367	Influenza:I6T1Z2
P22695	Influenza:I6T1Z2
P27986	Influenza:I6T1Z2
P27986	Influenza:P69277
P37108	Influenza:I6TAH8
P38159	Influenza:I6TAH8
P40937	Influenza:I6T1Z2
P42694	Influenza:I6T1Z2
P43307	Influenza:I6T1Z2
P46977	Influenza:I6T1Z2
P49406	Influenza:I6TAH8
P51570	Influenza:I6T1Z2
P51648	Influenza:I6T1Z2
P51659	Influenza:I6T1Z2
P53007	Influenza:I6T1Z2
P53814	Influenza:I6T1Z2
P56134	Influenza:I6T1Z2
P57740	Influenza:I6T1Z2
P61962	Influenza:I6T1Z2
P82663	Influenza:I6TAH8
P82673	Influenza:I6TAH8
P82675	Influenza:I6TAH8
P82912	Influenza:I6TAH8
P82914	Influenza:I6TAH8
P82930	Influenza:I6TAH8
P82932	Influenza:I6TAH8
Q00577	Influenza:I6TAH8
Q00587	Influenza:I6T1Z2
Q02880	Influenza:I6TAH8
Q03701	Influenza:I6T1Z2
Q05048	Influenza:I6T1Z2
Q10570	Influenza:I6T1Z2
Q12769	Influenza:I6T1Z2
Q12789	Influenza:I6T1Z2
Q13405	Influenza:I6TAH8
Q13895	Influenza:I6TAH8
Q14677	Influenza:I6T1Z2
Q14683	Influenza:I6T1Z2
Q147U1	Influenza:I6TAH8
Q15120	Influenza:I6T1Z2
Q16540	Influenza:I6TAH8
Q1KMD3	Influenza:I6TAH8
Q2NL82	Influenza:I6TAH8
Q3KQU3	Influenza:I6T1Z2
Q4VXU2	Influenza:I6TAH8
Q53H12	Influenza:I6T1Z2
Q5C9Z4	Influenza:I6T1Z2
Q5JNZ5	Influenza:I6TAH8
Q5SRD1	Influenza:I6T1Z2
Q5SRE5	Influenza:I6T1Z2
Q5T160	Influenza:I6T1Z2
Q5T3I0	Influenza:I6TAH8
Q5T5X7	Influenza:I6T1Z2
Q5VTE6	Influenza:I6T1Z2
Q5XKP0	Influenza:I6T1Z2
Q68CQ7	Influenza:I6T1Z2
Q6NXE6	Influenza:I6T1Z2
Q6P1J9	Influenza:I6T1Z2
Q6P1L8	Influenza:I6TAH8
Q6P3X3	Influenza:I6T1Z2
Q6R327	Influenza:I6T1Z2
Q6UN15	Influenza:I6T1Z2
Q7Z2W9	Influenza:I6TAH8
Q7Z4H7	Influenza:I6T1Z2
Q86UA1	Influenza:I6T1Z2
Q86YV9	Influenza:I6T1Z2
Q8IX01	Influenza:I6T1Z2
Q8IXM3	Influenza:I6TAH8
Q8IYB3	Influenza:I6TAH8
Q8NC60	Influenza:I6TAH8
Q8NEC5	Influenza:I6TAH8
Q8TAE8	Influenza:I6TAH8
Q8WUM0	Influenza:I6T1Z2
Q8WV44	Influenza:I6TAH8
Q8WVX9	Influenza:I6T1Z2
Q8WWF6	Influenza:I6T1Z2
Q92569	Influenza:I6T1Z2
Q92615	Influenza:I6TAH8
Q92665	Influenza:I6TAH8
Q92900	Influenza:I6TAH8
Q96DV4	Influenza:I6TAH8
Q96EY7	Influenza:I6TAH8
Q96GC5	Influenza:I6TAH8
Q96NB2	Influenza:I6T1Z2
Q96TA2	Influenza:I6T1Z2
Q99417	Influenza:I6T1Z2
Q99575	Influenza:I6TAH8
Q99959	Influenza:I6T1Z2
Q9BRJ2	Influenza:I6TAH8
Q9BX40	Influenza:I6T1Z2
Q9BXW9	Influenza:I6T1Z2
Q9BYD1	Influenza:I6TAH8
Q9BYD2	Influenza:I6TAH8
Q9BYD3	Influenza:I6TAH8
Q9BYD6	Influenza:I6TAH8
Q9BYN8	Influenza:I6TAH8
Q9BZE1	Influenza:I6TAH8
Q9C0J8	Influenza:I6T1Z2
Q9H3G5	Influenza:I6T1Z2
Q9H814	Influenza:I6TAH8
Q9H936	Influenza:I6T1Z2
Q9H9J2	Influenza:I6TAH8
Q9HD33	Influenza:I6TAH8
Q9NNW5	Influenza:I6T1Z2
Q9NP92	Influenza:I6TAH8
Q9NQ39	Influenza:I6TAH8
Q9NRX2	Influenza:I6TAH8
Q9NUD5	Influenza:I6TAH8
Q9NVE7	Influenza:I6T1Z2
Q9NVI1	Influenza:I6T1Z2
Q9NWB1	Influenza:I6T1Z2
Q9NWU5	Influenza:I6TAH8
Q9NX07	Influenza:I6T1Z2
Q9NXS2	Influenza:I6T1Z2
Q9NYK5	Influenza:I6TAH8
Q9NZ01	Influenza:I6T1Z2
Q9NZB2	Influenza:I6TAH8
Q9NZB2	Influenza:I6T1Z2
Q9P015	Influenza:I6TAH8
Q9P1Y5	Influenza:I6T1Z2
Q9UBX3	Influenza:I6T1Z2
Q9UH99	Influenza:I6T1Z2
Q9UI12	Influenza:I6T1Z2
Q9UJ14	Influenza:I6T1Z2
Q9UKA4	Influenza:I6T1Z2
Q9UKF6	Influenza:I6T1Z2
Q9UM00	Influenza:I6T1Z2
Q9Y2R5	Influenza:I6TAH8
Q9Y2R9	Influenza:I6TAH8
Q9Y2X9	Influenza:I6T1Z2
Q9Y312	Influenza:I6T1Z2
Q9Y399	Influenza:I6TAH8
Q9Y3D3	Influenza:I6TAH8
Q9Y3D9	Influenza:I6TAH8
Q9Y4R8	Influenza:I6T1Z2
Q9Y4W2	Influenza:I6T1Z2
Q9Y4W6	Influenza:I6T1Z2
Q9Y679	Influenza:I6T1Z2
P51587	Influenza:C5E527
O60684	Influenza:C5E522
Q14671	Influenza:C5E519
P62993	Influenza:C5E524
P52294	Influenza:C5E522
O00459	Influenza:C5E524
O00459	Influenza:C5E527
Q9Y383	Influenza:C5E522
O00629	Influenza:C5E522
O00629	Influenza:C5E527
Q96KQ7	Influenza:C5E527
O15226	Influenza:C5E524
O15226	Influenza:C5E522
Q9BUQ8	Influenza:C5E526
Q15365	Influenza:C5E527
Q15365	Influenza:C5E519
Q92499	Influenza:C5E524
Q92499	Influenza:C5E526
Q92499	Influenza:C5E522
P51617	Influenza:C5E526
P51617	Influenza:C5E519
P51617	Influenza:C5E527
O00410	Influenza:C5E524
O00410	Influenza:C5E522
O00410	Influenza:C5E519
O00410	Influenza:C5E526
Q14318	Influenza:C5E526
Q14318	Influenza:C5E527
P42336	Influenza:C5E524
Q92621	Influenza:C5E526
Q92621	Influenza:C5E519
Q92621	Influenza:C5E527
Q9HCE1	Influenza:C5E522
Q9HCE1	Influenza:C5E524
O95639	Influenza:C5E524
Q8TCN5	Influenza:C5E527
Q8TCN5	Influenza:C5E526
Q96KR1	Influenza:C5E522
Q9NY74	Influenza:C5E526
Q9NY74	Influenza:C5E527
Q659C4	Influenza:C5E522
Q4G0J3	Influenza:C5E522
Q9Y3Z3	Influenza:C5E526
O75190	Influenza:C5E527
Q9NTJ3	Influenza:C5E526
Q9NTJ3	Influenza:C5E527
O14828	Influenza:C5E519
Q9UNE7	Influenza:C5E527
Q9UNE7	Influenza:C5E526
O75947	Influenza:C5E519
Q86X55	Influenza:C5E527
O00264	Influenza:C5E519
P31948	Influenza:C5E526
Q6P1M0	Influenza:C5E519
Q9UHI6	Influenza:C5E519
Q9H2U1	Influenza:C5E524
Q05193	Influenza:C5E519
Q14232	Influenza:C5E519
Q9UPN7	Influenza:C5E527
Q9UPN7	Influenza:C5E526
Q13049	Influenza:C5E526
Q14690	Influenza:C5E522
Q7Z3U7	Influenza:C5E526
Q14697	Influenza:C5E527
Q14697	Influenza:C5E526
Q6PKG0	Influenza:C5E522
Q6PKG0	Influenza:C5E524
Q9UPY3	Influenza:C5E524
P42285	Influenza:C5E527
P42285	Influenza:C5E526
P42285	Influenza:C5E522
P42285	Influenza:C5E524
O94906	Influenza:C5E519
O94906	Influenza:C5E526
Q9UBB4	Influenza:C5E526
Q9UBB4	Influenza:C5E519
Q9UBB4	Influenza:C5E527
Q6UB35	Influenza:C5E527
Q6UB35	Influenza:C5E524
Q5JTV8	Influenza:C5E526
O76021	Influenza:C5E522
Q9BVP2	Influenza:C5E519
Q9BVP2	Influenza:C5E522
Q9BVP2	Influenza:C5E526
Q9BVP2	Influenza:C5E527
O60518	Influenza:C5E526
Q9NUL3	Influenza:C5E524
Q02539	Influenza:C5E522
P55084	Influenza:C5E519
P01889	Influenza:C5E519
P01889	Influenza:C5E527
O60812	Influenza:C5E522
O60812	Influenza:C5E524
P52292	Influenza:C5E522
P49916	Influenza:C5E522
P27816	Influenza:C5E524
P33991	Influenza:C5E527
P46013	Influenza:C5E526
P46013	Influenza:C5E524
P46013	Influenza:C5E527
Q09161	Influenza:C5E522
Q09161	Influenza:C5E524
P46087	Influenza:C5E522
P13674	Influenza:C5E524
P13674	Influenza:C5E526
P13674	Influenza:C5E527
P07237	Influenza:C5E527
Q5SSJ5	Influenza:C5E522
Q9BRK5	Influenza:C5E526
Q9BRK5	Influenza:C5E527
O95071	Influenza:C5E527
O95071	Influenza:C5E524
O95071	Influenza:C5E526
Q9Y3I0	Influenza:C5E524
Q9P035	Influenza:C5E526
Q9P035	Influenza:C5E519
Q9Y2X3	Influenza:C5E526
Q9Y2X3	Influenza:C5E522
Q9Y2X3	Influenza:C5E527
Q9Y2X3	Influenza:C5E519
O95232	Influenza:C5E522
Q9P2I0	Influenza:C5E524
Q07864	Influenza:C5E526
P30876	Influenza:C5E526
P30876	Influenza:C5E527
Q9H0A0	Influenza:C5E522
Q5H9R7	Influenza:C5E527
Q5H9R7	Influenza:C5E526
Q8NCD3	Influenza:C5E527
Q9C0C7	Influenza:C5E526
Q9C0C7	Influenza:C5E527
P17612	Influenza:C5E527
Q7L2J0	Influenza:C5E522
Q9NQ55	Influenza:C5E522
P82650	Influenza:C5E522
Q8NI60	Influenza:C5E519
Q8NI60	Influenza:C5E527
Q96A33	Influenza:C5E526
Q6FI81	Influenza:C5E524
P28288	Influenza:C5E526
P47897	Influenza:C5E522
P04049	Influenza:C5E526
P43487	Influenza:C5E519
Q15293	Influenza:C5E527
P40938	Influenza:C5E519
P84103	Influenza:C5E527
Q8TC07	Influenza:C5E526
Q8TC07	Influenza:C5E519
P08195	Influenza:C5E519
P08195	Influenza:C5E526
P08195	Influenza:C5E527
Q14527	Influenza:C5E526
P08621	Influenza:C5E522
P18583	Influenza:C5E527
Q96SB4	Influenza:C5E522
O95793	Influenza:C5E522
P42167	Influenza:C5E524
P42167	Influenza:C5E519
P11388	Influenza:C5E522
Q99615	Influenza:C5E524
Q99615	Influenza:C5E526
P51398	Influenza:C5E522
Q8TCU4	Influenza:C5E527
Q8TCU4	Influenza:C5E526
Q8TCU4	Influenza:C5E524
P48634	Influenza:C5E524
Q96I59	Influenza:C5E522
Q15773	Influenza:C5E527
O43852	Influenza:C5E526
Q8TCT9	Influenza:C5E519
O15294	Influenza:C5E527
O15294	Influenza:C5E522
O15294	Influenza:C5E526
O15294	Influenza:C5E524
O15371	Influenza:C5E526
O15371	Influenza:C5E524
O15371	Influenza:C5E527
Q13501	Influenza:C5E519
Q9NVP1	Influenza:C5E522
Q92522	Influenza:C5E522
Q9UQE7	Influenza:C5E527
Q14978	Influenza:C5E526
Q05519	Influenza:C5E522
Q9Y5V3	Influenza:C5E527
Q9Y5V3	Influenza:C5E526
Q15020	Influenza:C5E522
Q5SW79	Influenza:C5E527
Q5SW79	Influenza:C5E526
O15027	Influenza:C5E527
O15027	Influenza:C5E526
Q9Y4E8	Influenza:C5E524
O14979	Influenza:C5E522
A0FGR8	Influenza:C5E526
A0FGR8	Influenza:C5E527
A0FGR8	Influenza:C5E519
A0FGR8	Influenza:C5E524
A6NEC2	Influenza:C5E519
A6NKF1	Influenza:C5E524
O00329	Influenza:C5E524
O00562	Influenza:C5E524
O00754	Influenza:C5E524
O14545	Influenza:C5E526
O14579	Influenza:C5E519
O14735	Influenza:C5E527
O14735	Influenza:C5E519
O14795	Influenza:C5E524
O15269	Influenza:C5E519
O15269	Influenza:C5E524
O15269	Influenza:C5E526
O15381	Influenza:C5E522
O43167	Influenza:C5E527
O43264	Influenza:C5E519
O43303	Influenza:C5E527
O43617	Influenza:C5E519
O43823	Influenza:C5E526
O43823	Influenza:C5E527
O60293	Influenza:C5E524
O60318	Influenza:C5E524
O60716	Influenza:C5E527
O60832	Influenza:C5E522
O75127	Influenza:C5E522
O75146	Influenza:C5E519
O75147	Influenza:C5E524
O75152	Influenza:C5E522
O75306	Influenza:C5E527
O75400	Influenza:C5E524
O75419	Influenza:C5E526
O75419	Influenza:C5E519
O75419	Influenza:C5E527
O75616	Influenza:C5E522
O75717	Influenza:C5E524
O75844	Influenza:C5E519
O94927	Influenza:C5E527
O95163	Influenza:C5E527
O95163	Influenza:C5E526
O95400	Influenza:C5E519
O95429	Influenza:C5E527
P08237	Influenza:C5E526
P08240	Influenza:C5E519
P0CB38	Influenza:C5E522
P10301	Influenza:C5E519
P10398	Influenza:C5E526
P10644	Influenza:C5E526
P10644	Influenza:C5E527
P11387	Influenza:C5E522
P19367	Influenza:C5E526
P19367	Influenza:C5E527
P23381	Influenza:C5E524
P23458	Influenza:C5E524
P23458	Influenza:C5E526
P27482	Influenza:C5E524
P27986	Influenza:C5E524
P31327	Influenza:C5E527
P35568	Influenza:C5E524
P35609	Influenza:C5E524
P38159	Influenza:C5E522
P38606	Influenza:C5E519
P40937	Influenza:C5E519
P42338	Influenza:C5E524
P43307	Influenza:C5E527
P43307	Influenza:C5E519
P46977	Influenza:C5E526
P46977	Influenza:C5E519
P49770	Influenza:C5E519
P50897	Influenza:C5E527
P51114	Influenza:C5E524
P51570	Influenza:C5E527
P51648	Influenza:C5E519
P51648	Influenza:C5E527
P51648	Influenza:C5E526
P53007	Influenza:C5E527
P53007	Influenza:C5E519
P53814	Influenza:C5E527
P53814	Influenza:C5E526
P56134	Influenza:C5E519
P56182	Influenza:C5E519
P57740	Influenza:C5E526
P57740	Influenza:C5E519
P57740	Influenza:C5E527
P61962	Influenza:C5E519
P61962	Influenza:C5E527
Q00587	Influenza:C5E526
Q00587	Influenza:C5E519
Q00587	Influenza:C5E524
Q00587	Influenza:C5E527
Q01780	Influenza:C5E524
Q01831	Influenza:C5E522
Q02880	Influenza:C5E522
Q06265	Influenza:C5E526
Q10570	Influenza:C5E527
Q10570	Influenza:C5E524
Q12768	Influenza:C5E524
Q12769	Influenza:C5E526
Q12797	Influenza:C5E526
Q12955	Influenza:C5E527
Q13043	Influenza:C5E527
Q13144	Influenza:C5E519
Q13188	Influenza:C5E526
Q13188	Influenza:C5E527
Q13206	Influenza:C5E522
Q13393	Influenza:C5E527
Q13573	Influenza:C5E524
Q13823	Influenza:C5E522
Q14137	Influenza:C5E522
Q14677	Influenza:C5E526
Q14683	Influenza:C5E526
Q14684	Influenza:C5E519
Q14684	Influenza:C5E524
Q15386	Influenza:C5E526
Q16555	Influenza:C5E522
Q1KMD3	Influenza:C5E522
Q2KHR3	Influenza:C5E527
Q2M1P5	Influenza:C5E524
Q2NL82	Influenza:C5E522
Q3KQU3	Influenza:C5E519
Q3KQU3	Influenza:C5E527
Q3KQU3	Influenza:C5E524
Q3KQU3	Influenza:C5E526
Q53H12	Influenza:C5E526
Q53H12	Influenza:C5E527
Q5C9Z4	Influenza:C5E519
Q5C9Z4	Influenza:C5E526
Q5JTW2	Influenza:C5E527
Q5JTW2	Influenza:C5E526
Q5JVF3	Influenza:C5E524
Q5SRD1	Influenza:C5E519
Q5SRD1	Influenza:C5E527
Q5T160	Influenza:C5E519
Q5THK1	Influenza:C5E527
Q5THK1	Influenza:C5E526
Q5VYK3	Influenza:C5E519
Q68CZ6	Influenza:C5E527
Q6DN90	Influenza:C5E526
Q6DN90	Influenza:C5E527
Q6NW34	Influenza:C5E527
Q6NW34	Influenza:C5E526
Q6NXE6	Influenza:C5E519
Q6NZY4	Influenza:C5E527
Q6P1J9	Influenza:C5E527
Q6P1J9	Influenza:C5E526
Q6P3X3	Influenza:C5E519
Q6P3X3	Influenza:C5E526
Q6P3X3	Influenza:C5E527
Q6PGQ7	Influenza:C5E527
Q6PI48	Influenza:C5E527
Q6R327	Influenza:C5E527
Q6R327	Influenza:C5E526
Q6UN15	Influenza:C5E524
Q6UN15	Influenza:C5E527
Q6ZRV2	Influenza:C5E527
Q70EL1	Influenza:C5E527
Q7L1Q6	Influenza:C5E519
Q7L5N7	Influenza:C5E519
Q7Z4H7	Influenza:C5E526
Q7Z4H7	Influenza:C5E527
Q7Z4Q2	Influenza:C5E519
Q7Z736	Influenza:C5E526
Q86UA1	Influenza:C5E524
Q86UA1	Influenza:C5E527
Q86UA1	Influenza:C5E526
Q86VI3	Influenza:C5E526
Q86VS8	Influenza:C5E519
Q86YA3	Influenza:C5E527
Q8IWA0	Influenza:C5E526
Q8IWC1	Influenza:C5E527
Q8IWY8	Influenza:C5E524
Q8IX01	Influenza:C5E526
Q8IX01	Influenza:C5E527
Q8IZT6	Influenza:C5E527
Q8N0Z3	Influenza:C5E527
Q8N201	Influenza:C5E526
Q8N9T8	Influenza:C5E522
Q8NB90	Influenza:C5E526
Q8NB90	Influenza:C5E527
Q8NC60	Influenza:C5E522
Q8NG31	Influenza:C5E527
Q8NG31	Influenza:C5E526
Q8TBG4	Influenza:C5E527
Q8WTT2	Influenza:C5E522
Q8WUM0	Influenza:C5E527
Q8WUM0	Influenza:C5E526
Q8WV44	Influenza:C5E522
Q8WVX9	Influenza:C5E519
Q8WVX9	Influenza:C5E527
Q8WVX9	Influenza:C5E526
Q8WXA9	Influenza:C5E522
Q8WY36	Influenza:C5E527
Q8WY36	Influenza:C5E526
Q92526	Influenza:C5E527
Q92526	Influenza:C5E524
Q92542	Influenza:C5E526
Q92569	Influenza:C5E524
Q92599	Influenza:C5E524
Q92615	Influenza:C5E527
Q92665	Influenza:C5E522
Q92900	Influenza:C5E524
Q92900	Influenza:C5E522
Q92974	Influenza:C5E527
Q96BN8	Influenza:C5E519
Q96BY7	Influenza:C5E526
Q96BY7	Influenza:C5E527
Q96D09	Influenza:C5E527
Q96D09	Influenza:C5E526
Q96DF8	Influenza:C5E527
Q96DV4	Influenza:C5E522
Q96E29	Influenza:C5E522
Q96ER3	Influenza:C5E519
Q96EY7	Influenza:C5E522
Q96EY8	Influenza:C5E524
Q96GQ7	Influenza:C5E522
Q96L14	Influenza:C5E527
Q96N67	Influenza:C5E524
Q96PV6	Influenza:C5E524
Q96RG2	Influenza:C5E527
Q96RT8	Influenza:C5E526
Q96TA2	Influenza:C5E526
Q96TA2	Influenza:C5E519
Q96TA2	Influenza:C5E527
Q99417	Influenza:C5E527
Q99575	Influenza:C5E526
Q99575	Influenza:C5E522
Q99956	Influenza:C5E519
Q99959	Influenza:C5E526
Q9BQ70	Influenza:C5E527
Q9BQ70	Influenza:C5E526
Q9BRT8	Influenza:C5E526
Q9BRT8	Influenza:C5E527
Q9BSD7	Influenza:C5E524
Q9BT25	Influenza:C5E527
Q9BT25	Influenza:C5E526
Q9BTE7	Influenza:C5E519
Q9BVI4	Influenza:C5E526
Q9BVQ7	Influenza:C5E527
Q9BWH6	Influenza:C5E527
Q9BXW9	Influenza:C5E527
Q9BXW9	Influenza:C5E526
Q9BYJ9	Influenza:C5E526
Q9BZE1	Influenza:C5E522
Q9BZM5	Influenza:C5E519
Q9BZR9	Influenza:C5E527
Q9C0D2	Influenza:C5E527
Q9C0J8	Influenza:C5E524
Q9H078	Influenza:C5E526
Q9H0X9	Influenza:C5E522
Q9H3N1	Influenza:C5E519
Q9H582	Influenza:C5E527
Q9H5H4	Influenza:C5E524
Q9H5Q4	Influenza:C5E519
Q9H814	Influenza:C5E522
Q9H845	Influenza:C5E526
Q9H845	Influenza:C5E519
Q9H936	Influenza:C5E527
Q9HAC8	Influenza:C5E519
Q9HBE1	Influenza:C5E527
Q9HCK1	Influenza:C5E527
Q9NNW5	Influenza:C5E526
Q9NNW5	Influenza:C5E524
Q9NNW5	Influenza:C5E527
Q9NPA8	Influenza:C5E524
Q9NQ84	Influenza:C5E519
Q9NR50	Influenza:C5E519
Q9NUJ3	Influenza:C5E526
Q9NUJ3	Influenza:C5E527
Q9NVE7	Influenza:C5E526
Q9NVI1	Influenza:C5E519
Q9NVI1	Influenza:C5E526
Q9NVI1	Influenza:C5E527
Q9NW13	Influenza:C5E522
Q9NWB1	Influenza:C5E526
Q9NWB1	Influenza:C5E527
Q9NX63	Influenza:C5E519
Q9NXH9	Influenza:C5E526
Q9NXS2	Influenza:C5E519
Q9NYI0	Influenza:C5E527
Q9NYY8	Influenza:C5E522
Q9NZ01	Influenza:C5E526
Q9NZ01	Influenza:C5E519
Q9NZB2	Influenza:C5E522
Q9NZB2	Influenza:C5E524
Q9NZL4	Influenza:C5E519
Q9P1Y5	Influenza:C5E524
Q9P1Y5	Influenza:C5E526
Q9P1Y5	Influenza:C5E527
Q9P2F8	Influenza:C5E526
Q9P2F8	Influenza:C5E527
Q9UBM7	Influenza:C5E519
Q9UDV7	Influenza:C5E524
Q9UH99	Influenza:C5E527
Q9UH99	Influenza:C5E526
Q9UI10	Influenza:C5E519
Q9UI12	Influenza:C5E519
Q9UJ14	Influenza:C5E527
Q9UJ14	Influenza:C5E526
Q9UJC3	Influenza:C5E527
Q9UKA4	Influenza:C5E527
Q9UKA4	Influenza:C5E526
Q9UM00	Influenza:C5E519
Q9UPW8	Influenza:C5E524
Q9Y2G8	Influenza:C5E526
Q9Y2I1	Influenza:C5E524
Q9Y2L1	Influenza:C5E524
Q9Y2X9	Influenza:C5E527
Q9Y2X9	Influenza:C5E526
Q9Y3D9	Influenza:C5E522
Q9Y4F1	Influenza:C5E519
Q9Y4F1	Influenza:C5E524
Q9Y4H2	Influenza:C5E524
Q9Y4R8	Influenza:C5E519
Q9Y4R8	Influenza:C5E526
Q9Y4W2	Influenza:C5E527
Q9Y4W2	Influenza:C5E526
Q9Y4W6	Influenza:C5E519
Q9Y5M8	Influenza:C5E519
Q9Y6J9	Influenza:C5E526
Q9Y6M4	Influenza:C5E519
P46108	Influenza:Q20NX5
P46109	Influenza:Q20NX5
D6REE5	Influenza:A8C8W5
P07910	Influenza:Q99AU3
P11940	Influenza:Q99AU3
O00459	Influenza:Q99AU3
O95786-1	Influenza:Q99AU3
O43390	Influenza:Q99AU3
P55265	Influenza:Q99AU3
O60506	Influenza:Q99AU3
Q9NZI8	Influenza:Q99AU3
Q08211	Influenza:Q99AU3
P07437	Influenza:Q99AU3
P09651	Influenza:Q99AU3
P22626	Influenza:Q99AU3
Q99729	Influenza:Q99AU3
P61978	Influenza:Q99AU3
P14866	Influenza:Q99AU3
Q00839	Influenza:Q99AU3
Q12905	Influenza:Q99AU3
Q8N163	Influenza:Q99AU3
O14654	Influenza:Q99AU3
P43243	Influenza:Q99AU3
P46108	Influenza:Q99AU3
P46109	Influenza:Q99AU3
